timestamp,round_expiry,S0,direction,time_to_expiry_secs,P_model,P_mkt_paid,EV,bet_size_USD,status,close_price,PnL_USD
2026-04-27T02:20:20.986729+00:00,2026-04-27T02:25:00+00:00,79189.24263,UP,279.013271,0.4255533199195171,0.37,0.05555331991951712,22.044968222030604,LOST,79119.526,-22.044968222030604
2026-04-27T02:20:51.107944+00:00,2026-04-27T02:25:00+00:00,79189.24263,UP,248.892056,0.4255533199195171,0.36000000000000004,0.06555331991951707,25.606765593561377,LOST,79119.526,-25.606765593561377
2026-04-27T02:25:09.145519+00:00,2026-04-27T02:30:00+00:00,79119.526,DOWN,290.854481,0.5856697819314642,0.53,0.05566978193146421,29.611586133757562,SOLD_OVERPRICED,79085.08904,14.367729308376212
2026-04-27T02:25:42.278658+00:00,2026-04-27T02:30:00+00:00,79119.526,DOWN,257.721342,0.6640316205533596,0.6,0.06403162055335965,40.019762845849776,SOLD_OVERPRICED,79085.08904,12.405928853754936
2026-04-27T02:27:05.617010+00:00,2026-04-27T02:30:00+00:00,79119.526,UP,174.38299,0.3359683794466404,0.21781439283608914,0.11815398661055124,39.86341121729126,SOLD_OVERPRICED,79088.84745865314,59.38096177060547
2026-04-27T02:27:35.743844+00:00,2026-04-27T02:30:00+00:00,79119.526,UP,144.256156,0.32142857142857145,0.18855312161208237,0.13287544981648908,45.61101549053357,SOLD_OVERPRICED,79088.84745865314,85.43102853519343
2026-04-27T02:30:25.393362+00:00,2026-04-27T02:35:00+00:00,79135.19795,DOWN,274.606638,0.5007898894154819,0.44,0.06078988941548186,27.138343489054396,SOLD_OVERPRICED,79148.0985026372,14.802732812211492
2026-04-27T02:30:55.515225+00:00,2026-04-27T02:35:00+00:00,79135.19795,DOWN,244.484775,0.375,0.27,0.10499999999999998,35.95890410958904,SOLD_OVERPRICED,79148.0985026372,54.60426179604262
2026-04-27T02:35:43.603440+00:00,2026-04-27T02:40:00+00:00,79090.25291986908,DOWN,256.39656,0.5601851851851851,0.5,0.06018518518518512,30.09259259259256,SOLD_OVERPRICED,79079.80857564571,11.43518518518517
2026-04-27T02:36:20.751557+00:00,2026-04-27T02:40:00+00:00,79090.25291986908,UP,219.248443,0.4398148148148148,0.37,0.06981481481481483,27.704291593180486,SOLD_OVERPRICED,79075.38771665079,19.467880578991696
2026-04-27T02:36:50.869666+00:00,2026-04-27T02:40:00+00:00,79090.25291986908,UP,189.130334,0.4398148148148148,0.27,0.1698148148148148,58.15575849822425,SOLD_OVERPRICED,79075.38771665079,81.84884529379707
2026-04-27T02:37:48.092903+00:00,2026-04-27T02:40:00+00:00,79090.25291986908,DOWN,131.907097,0.5601851851851851,0.3732598851023858,0.18692530008279934,75.47031158142268,SOLD_OVERPRICED,79092.44541741439,98.41515147127076
2026-04-27T02:38:26.235940+00:00,2026-04-27T02:40:00+00:00,79090.25291986908,DOWN,93.76406,0.5601851851851851,0.4495810375785401,0.110604147606645,53.654100529100496,SOLD_OVERPRICED,79092.44541741439,48.980402704291556
2026-04-27T02:40:12.605770+00:00,2026-04-27T02:45:00+00:00,79089.40187703025,DOWN,287.39423,0.6176122931442081,0.49,0.12761229314420808,62.55504565892553,SOLD_OVERPRICED,79080.89437857864,31.91583962190078
2026-04-27T02:40:42.736895+00:00,2026-04-27T02:45:00+00:00,79089.40187703025,DOWN,257.263105,0.6176122931442081,0.4957353842173418,0.12187690892686626,62.55504565892553,SOLD_OVERPRICED,79080.89437857864,30.822863728535033
2026-04-27T02:42:55.227031+00:00,2026-04-27T02:45:00+00:00,79089.40187703025,UP,124.772969,0.382387706855792,0.26,0.12238770685579198,41.34719826209189,SOLD_OVERPRICED,79080.75277,38.57816769338897
2026-04-27T02:43:25.356021+00:00,2026-04-27T02:45:00+00:00,79089.40187703025,DOWN,94.643979,0.6176122931442081,0.55,0.06761229314420802,37.56238508011557,SOLD_OVERPRICED,79089.74661824062,13.461581928027314
2026-04-27T02:45:14.765257+00:00,2026-04-27T02:50:00+00:00,79085.94,DOWN,285.234743,0.6642820643842616,0.45,0.21428206438426162,97.40093835648254,LOST,79112.87,-97.40093835648254
2026-04-27T02:45:44.886190+00:00,2026-04-27T02:50:00+00:00,79085.94,DOWN,255.11381,0.6642820643842616,0.45999999999999996,0.20428206438426166,94.57502980752852,LOST,79112.87,-94.57502980752852
2026-04-27T02:50:07.892789+00:00,2026-04-27T02:55:00+00:00,79112.87,DOWN,292.107211,0.6331877729257642,0.5705083707792098,0.06267940214655443,36.73707728242108,LOST,79212.58,-36.73707728242108
2026-04-27T02:50:38.012051+00:00,2026-04-27T02:55:00+00:00,79112.87,DOWN,261.987949,0.6331877729257642,0.55,0.08318777292576418,46.21542940320233,LOST,79212.58,-46.21542940320233
2026-04-27T02:55:14.987616+00:00,2026-04-27T03:00:00+00:00,79212.58,DOWN,285.012384,0.5952848722986248,0.49,0.10528487229862482,51.61023151893374,SOLD_OVERPRICED,79176.81964285606,25.88848074396754
2026-04-27T02:55:47.114633+00:00,2026-04-27T03:00:00+00:00,79212.58,DOWN,252.885367,0.5952848722986248,0.54,0.055284872298624776,30.0461262492526,SOLD_OVERPRICED,79176.81964285606,11.128194907130588
2026-04-27T02:56:52.363991+00:00,2026-04-27T03:00:00+00:00,79212.58,UP,187.636009,0.38772563176895314,0.26623633626159304,0.1214892955073601,43.15055127329498,LOST,79145.55843728922,-43.15055127329498
2026-04-27T02:57:36.536899+00:00,2026-04-27T03:00:00+00:00,79212.58,UP,143.463101,0.38772563176895314,0.33,0.05772563176895312,21.539414839161616,LOST,79145.55843728922,-21.539414839161616
2026-04-27T03:00:44.260265+00:00,2026-04-27T03:05:00+00:00,79145.55843728922,DOWN,255.739735,0.6156716417910448,0.498786306479311,0.11688533531173384,61.60374597600237,SOLD_OVERPRICED,79111.20439544015,34.73194174656132
2026-04-27T03:00:14.137563+00:00,2026-04-27T03:05:00+00:00,79145.55843728922,UP,285.862437,0.34979973297730316,0.29,0.05979973297730318,21.05624400609267,SOLD_OVERPRICED,79156.52133,28.317017801297048
2026-04-27T03:02:12.600487+00:00,2026-04-27T03:05:00+00:00,79145.55843728922,UP,167.399513,0.34979973297730316,0.22,0.12979973297730316,41.6024785183664,SOLD_OVERPRICED,79156.52133,85.76435703673279
2026-04-27T03:03:32.920032+00:00,2026-04-27T03:05:00+00:00,79145.55843728922,DOWN,87.079968,0.46360153256704983,0.32429297428858095,0.13930855827846889,52.79468109082715,LOST,79163.333,-52.79468109082715
2026-04-27T03:04:03.036103+00:00,2026-04-27T03:05:00+00:00,79145.55843728922,DOWN,56.963897,0.38760806916426516,0.16426651617582896,0.2233415529884362,67.74049677507891,LOST,79163.333,-67.74049677507891
2026-04-27T03:05:10.264508+00:00,2026-04-27T03:10:00+00:00,79163.333,DOWN,289.735492,0.5670103092783505,0.51,0.05701030927835049,22.0422,LOST,79217.97830639692,-22.0422
2026-04-27T03:05:49.414617+00:00,2026-04-27T03:10:00+00:00,79163.333,DOWN,250.585383,0.5670103092783505,0.5,0.0670103092783505,33.50515463917525,LOST,79217.97830639692,-33.50515463917525
2026-04-27T03:10:33.528486+00:00,2026-04-27T03:15:00+00:00,79217.97830639692,DOWN,266.471514,0.4986807387862795,0.43431818181818177,0.06436255696809773,15.288,LOST,79228.4223333924,-15.288
2026-04-27T03:11:03.643596+00:00,2026-04-27T03:15:00+00:00,79217.97830639692,DOWN,236.356404,0.399671052631579,0.34,0.05967105263157896,22.60267145135567,LOST,79228.4223333924,-22.60267145135567
2026-04-27T03:15:16.648019+00:00,2026-04-27T03:20:00+00:00,79228.4223333924,UP,283.351981,0.5116279069767442,0.43,0.08162790697674421,35.80171358629132,SOLD_OVERPRICED,79265.0162826829,33.30391961515472
2026-04-27T03:15:54.799161+00:00,2026-04-27T03:20:00+00:00,79228.4223333924,UP,245.200839,0.5436893203883495,0.47000000000000003,0.07368932038834947,34.75911339073091,SOLD_OVERPRICED,79265.0162826829,26.624001746091757
2026-04-27T03:17:19.115916+00:00,2026-04-27T03:20:00+00:00,79228.4223333924,DOWN,160.884084,0.2906724511930586,0.17,0.12067245119305861,36.347123853330906,SOLD_OVERPRICED,79243.10359,126.3195004321484
2026-04-27T03:18:55.491957+00:00,2026-04-27T03:20:00+00:00,79228.4223333924,UP,64.508043,0.29577464788732394,0.17490169213737647,0.12087295574994747,37.88393008654335,SOLD_LOCK_PROFIT,79259.03,174.38532260685932
2026-04-27T03:18:25.375904+00:00,2026-04-27T03:20:00+00:00,79228.4223333924,DOWN,94.624096,0.36268656716417924,0.31,0.05268656716417924,17.5336,LOST,79254.51996964916,-17.5336
2026-04-27T03:20:10.766013+00:00,2026-04-27T03:25:00+00:00,79254.51996964916,UP,289.233987,0.5682656826568264,0.48999999999999994,0.07826568265682649,38.36553071413061,SOLD_OVERPRICED,79264.63956071748,30.585320524667402
2026-04-27T03:20:42.892217+00:00,2026-04-27T03:25:00+00:00,79254.51996964916,UP,257.107783,0.5682656826568264,0.4799999999999999,0.0882656826568265,42.43542435424348,SOLD_OVERPRICED,79264.63956071748,35.10903960639604
2026-04-27T03:25:14.884951+00:00,2026-04-27T03:30:00+00:00,79262.69794552942,UP,285.115049,0.6189069423929099,0.5,0.11890694239290989,59.45347119645494,SOLD_OVERPRICED,79267.2437626524,46.136029837518464
2026-04-27T03:25:45.007410+00:00,2026-04-27T03:30:00+00:00,79262.69794552942,UP,254.99259,0.45621019108280264,0.38807540339709456,0.06813478768570808,30.72991575919461,SOLD_OVERPRICED,79267.2437626524,39.74511251178795
2026-04-27T03:30:13.025437+00:00,2026-04-27T03:35:00+00:00,79267.14494552105,UP,286.974563,0.6544021024967148,0.49,0.16440210249671483,80.58926592976218,SOLD_OVERPRICED,79273.191,72.83409255060764
2026-04-27T03:30:43.145367+00:00,2026-04-27T03:35:00+00:00,79267.14494552105,UP,256.854633,0.6684491978609625,0.61,0.058449197860962476,37.467434526257996,SOLD_OVERPRICED,79273.191,20.269267858467437
2026-04-27T03:35:09.152342+00:00,2026-04-27T03:40:00+00:00,79270.37291,UP,290.847658,0.6788899900891973,0.45,0.22888999008919725,104.04090458599875,LOST,79211.7609306013,-104.04090458599875
2026-04-27T03:35:39.274242+00:00,2026-04-27T03:40:00+00:00,79270.37291,UP,260.725758,0.6630434782608695,0.468673956305543,0.19436952195532653,96.83794466403158,LOST,79211.7609306013,-96.83794466403158
2026-04-27T03:40:11.317702+00:00,2026-04-27T03:45:00+00:00,79211.7609306013,UP,288.682298,0.6746987951807227,0.5,0.17469879518072273,87.34939759036136,SOLD_OVERPRICED,79231.07561780531,67.44874216867463
2026-04-27T03:40:41.436833+00:00,2026-04-27T03:45:00+00:00,79211.7609306013,UP,258.563167,0.6746987951807227,0.5324766758627915,0.14222211931793127,80.57228915662641,SOLD_OVERPRICED,79231.07561780531,53.64907095046847
2026-04-27T03:44:01.261297+00:00,2026-04-27T03:45:00+00:00,79211.7609306013,DOWN,58.738703,0.24883936861652745,0.11681541752028464,0.13202395109624282,38.99982264509198,LOST,79256.44791,-38.99982264509198
2026-04-27T03:45:14.493460+00:00,2026-04-27T03:50:00+00:00,79256.44791,UP,285.50654,0.6962616822429907,0.5717832588918932,0.12447842335109749,73.40795479243646,LOST,79224.048,-73.40795479243646
2026-04-27T03:45:44.622265+00:00,2026-04-27T03:50:00+00:00,79256.44791,UP,255.377735,0.6330275229357798,0.46137725482515846,0.17165026811062134,80.10533469249063,LOST,79224.048,-80.10533469249063
2026-04-27T03:50:08.623000+00:00,2026-04-27T03:55:00+00:00,79224.048,UP,291.377,0.6765039727582293,0.5244152666737435,0.15208870608448577,84.95100650930064,LOST,79162.65701101838,-84.95100650930064
2026-04-27T03:50:38.744644+00:00,2026-04-27T03:55:00+00:00,79224.048,UP,261.255356,0.5303514376996805,0.43,0.10035143769968052,44.013788464772155,LOST,79162.65701101838,-44.013788464772155
2026-04-27T03:55:15.806106+00:00,2026-04-27T04:00:00+00:00,79162.65701101838,UP,284.193894,0.652989449003517,0.4699999999999999,0.18298944900351705,86.31577783184763,LOST,79119.937,-86.31577783184763
2026-04-27T03:55:45.935696+00:00,2026-04-27T04:00:00+00:00,79162.65701101838,UP,254.064304,0.5999999999999998,0.4526383502237411,0.14736164977625865,68.18181818181806,LOST,79119.937,-68.18181818181806
2026-04-27T04:00:09.862716+00:00,2026-04-27T04:05:00+00:00,79119.937,UP,290.137284,0.6462480857580398,0.5435500902878136,0.10269799547022618,57.74352486849989,SOLD_OVERPRICED,79083.24708503074,41.473396729718104
2026-04-27T04:00:40.992888+00:00,2026-04-27T04:05:00+00:00,79119.937,UP,259.007112,0.6462480857580398,0.55,0.09624808575803978,53.47115875446655,SOLD_OVERPRICED,79083.24708503074,37.45310679845931
2026-04-27T04:05:21.007151+00:00,2026-04-27T04:10:00+00:00,79138.32,UP,278.992849,0.47410358565737054,0.27,0.20410358565737052,69.89848823882552,LOST,79099.35797039916,-69.89848823882552
2026-04-27T04:05:51.132546+00:00,2026-04-27T04:10:00+00:00,79138.32,UP,248.867454,0.4025974025974026,0.18,0.22259740259740263,67.86506176750079,LOST,79099.35797039916,-67.86506176750079
2026-04-27T04:10:10.134471+00:00,2026-04-27T04:15:00+00:00,79099.35797039916,UP,289.865529,0.6616915422885572,0.49000000000000005,0.17169154228855715,84.1625207296849,LOST,79073.01433251891,-84.1625207296849
2026-04-27T04:10:40.251610+00:00,2026-04-27T04:15:00+00:00,79099.35797039916,UP,259.74839,0.6616915422885572,0.4956795471894628,0.16601199509909442,87.35170302334481,LOST,79073.01433251891,-87.35170302334481
2026-04-27T04:15:08.300877+00:00,2026-04-27T04:20:00+00:00,79073.01433251891,UP,291.699123,0.6275510204081632,0.51,0.11755102040816323,59.97501041232818,LOST,79051.276,-59.97501041232818
2026-04-27T04:15:38.417067+00:00,2026-04-27T04:20:00+00:00,79073.01433251891,UP,261.582933,0.6608391608391608,0.56,0.10083916083916078,57.29497774952318,LOST,79051.276,-57.29497774952318
2026-04-27T04:20:39.562185+00:00,2026-04-27T04:25:00+00:00,79051.276,UP,260.437815,0.705069124423963,0.61,0.09506912442396298,60.941746425617296,SOLD_OVERPRICED,79066.94837364409,27.973260654381704
2026-04-27T04:21:09.685543+00:00,2026-04-27T04:25:00+00:00,79051.276,UP,230.314457,0.7599611273080661,0.6,0.1599611273080661,99.97570456754131,SOLD_OVERPRICED,79066.94837364409,48.321590540978306
2026-04-27T04:22:16.954768+00:00,2026-04-27T04:25:00+00:00,79051.276,DOWN,163.045232,0.2400388726919339,0.11,0.13003887269193393,36.527773228071325,SOLD_OVERPRICED,79067.7,87.02566642743484
2026-04-27T04:23:17.193546+00:00,2026-04-27T04:25:00+00:00,79051.276,UP,102.806454,0.7599611273080661,0.6201528182252514,0.13980830908281472,92.07968901846453,SOLD_OVERPRICED,79075.89857855857,38.58185754700975
2026-04-27T04:22:47.076097+00:00,2026-04-27T04:25:00+00:00,79051.276,DOWN,132.923903,0.2400388726919339,0.1031183209240226,0.13692055176791132,38.899686858870524,LOST,79065.4938197033,-38.899686858870524
2026-04-27T04:25:09.601281+00:00,2026-04-27T04:30:00+00:00,79065.4938197033,UP,290.398719,0.5740498034076016,0.44983571801626165,0.12421408539133993,59.843662235536414,SOLD_OVERPRICED,79101.63052203735,62.3425174043291
2026-04-27T04:25:39.723078+00:00,2026-04-27T04:30:00+00:00,79065.4938197033,UP,260.276922,0.526809651474531,0.42,0.10680965147453098,46.038642876953,SOLD_OVERPRICED,79101.63052203735,54.83655002311185
2026-04-27T04:28:04.315893+00:00,2026-04-27T04:30:00+00:00,79065.4938197033,DOWN,115.684107,0.222626079054975,0.08877860965715223,0.13384746939782277,41.02851587499328,LOST,79132.569,-41.02851587499328
2026-04-27T04:28:34.440202+00:00,2026-04-27T04:30:00+00:00,79065.4938197033,DOWN,85.559798,0.222626079054975,0.05190603476532957,0.17072004428964543,45.4279155407829,LOST,79132.569,-45.4279155407829
2026-04-27T04:30:11.698900+00:00,2026-04-27T04:35:00+00:00,79132.569,UP,288.3011,0.8225147526100771,0.69,0.13251475261007717,106.86673597586866,LOST,79042.39,-106.86673597586866
2026-04-27T04:30:41.818309+00:00,2026-04-27T04:35:00+00:00,79132.569,UP,258.181691,0.7021276595744681,0.53,0.17212765957446807,91.55726573110005,LOST,79042.39,-91.55726573110005
2026-04-27T04:35:08.704685+00:00,2026-04-27T04:40:00+00:00,79042.39,UP,291.295315,0.8272251308900523,0.6502535964577278,0.1769715344323245,126.58937920718024,SOLD_LOCK_PROFIT,79104.88706251034,64.19402022166317
2026-04-27T04:35:38.823425+00:00,2026-04-27T04:40:00+00:00,79042.39,UP,261.176575,0.593198992443325,0.44999999999999996,0.143198992443325,65.09045111060225,SOLD_LOCK_PROFIT,79104.88706251034,76.66208686359822
2026-04-27T04:39:00.606158+00:00,2026-04-27T04:40:00+00:00,79042.39,DOWN,59.393842,0.14449917898193765,0.02822525670184759,0.11627392228009006,31.7599946382494,LOST,79112.45894077547,-31.7599946382494
2026-04-27T04:40:10.742643+00:00,2026-04-27T04:45:00+00:00,79112.45894077547,UP,289.257357,0.6546391752577319,0.53,0.12463917525773183,66.29743364772969,LOST,79085.406,-66.29743364772969
2026-04-27T04:40:40.859856+00:00,2026-04-27T04:45:00+00:00,79112.45894077547,UP,259.140144,0.4049733570159858,0.28,0.12497335701598578,43.393526741661724,LOST,79085.406,-43.393526741661724
2026-04-27T04:45:08.869155+00:00,2026-04-27T04:50:00+00:00,79085.406,UP,291.130845,0.5855670103092784,0.47,0.1155670103092784,54.512740711923776,LOST,79002.883398441,-54.512740711923776
2026-04-27T04:45:38.987857+00:00,2026-04-27T04:50:00+00:00,79085.406,UP,261.012143,0.7857142857142857,0.61,0.1757142857142857,112.63736263736263,LOST,79002.883398441,-112.63736263736263
2026-04-27T04:50:11.968060+00:00,2026-04-27T04:55:00+00:00,79002.883398441,UP,288.03194,0.6231884057971014,0.4869554927491647,0.13623291304793672,68.84057971014492,WON,79005.41341775493,72.52876663708962
2026-04-27T04:50:42.075558+00:00,2026-04-27T04:55:00+00:00,79002.883398441,UP,257.924442,0.568069306930693,0.46,0.108069306930693,50.032086541987496,WON,79005.41341775493,58.73331898407227
2026-04-27T04:55:13.102740+00:00,2026-04-27T05:00:00+00:00,79005.41341775493,DOWN,286.89726,0.918552036199095,0.83,0.08855203619909502,130.22358264572796,SOLD_LOCK_PROFIT,78916.86442843298,23.534382405854473
2026-04-27T04:55:43.221560+00:00,2026-04-27T05:00:00+00:00,79005.41341775493,DOWN,256.77844,0.9434628975265018,0.8826010500735085,0.06086184745299328,119.77641735427204,WON,78940.34551,15.932029111202155
2026-04-27T05:00:10.159584+00:00,2026-04-27T05:05:00+00:00,78940.34551,UP,289.840416,0.7070707070707071,0.53,0.17707070707070705,94.18654631420588,LOST,78779.59399537017,-94.18654631420588
2026-04-27T05:00:42.276546+00:00,2026-04-27T05:05:00+00:00,78940.34551,UP,257.723454,0.35757575757575755,0.29,0.06757575757575757,23.794280836534355,LOST,78779.59399537017,-23.794280836534355
2026-04-27T05:05:11.129123+00:00,2026-04-27T05:10:00+00:00,78779.59399537017,UP,288.870877,0.6817155756207675,0.51,0.17171557562076745,87.60998756161605,LOST,78733.81228835358,-87.60998756161605
2026-04-27T05:05:41.242107+00:00,2026-04-27T05:10:00+00:00,78779.59399537017,UP,258.757893,0.46551724137931033,0.37654886962281037,0.08896837175649996,37.90366721401204,LOST,78733.81228835358,-37.90366721401204
2026-04-27T05:10:09.208663+00:00,2026-04-27T05:15:00+00:00,78733.81228835358,UP,290.791337,0.6674208144796382,0.5377459102295797,0.12967490425005845,73.09617791470116,LOST,78422.15635,-73.09617791470116
2026-04-27T05:10:39.327163+00:00,2026-04-27T05:15:00+00:00,78733.81228835358,UP,260.672837,0.786046511627907,0.5807151712741135,0.2053313403537934,125.60843699296917,LOST,78422.15635,-125.60843699296917
2026-04-27T05:15:13.170798+00:00,2026-04-27T05:20:00+00:00,78422.15635,UP,286.829202,0.7611940298507462,0.6094960506062165,0.15169797924452977,100.74626865671642,LOST,78040.64614865156,-100.74626865671642
2026-04-27T05:15:43.292221+00:00,2026-04-27T05:20:00+00:00,78422.15635,DOWN,256.707779,0.960927960927961,0.8798080397254089,0.08111992120255207,149.25373134328356,WON,78040.64614865156,20.3897870199564
2026-04-27T05:20:13.002692+00:00,2026-04-27T05:25:00+00:00,78040.64614865156,UP,286.997308,0.6396933560477002,0.47431900669713567,0.1653743493505645,80.04403587155669,LOST,78003.1151561075,-80.04403587155669
2026-04-27T05:20:43.116481+00:00,2026-04-27T05:25:00+00:00,78040.64614865156,UP,256.883519,0.6396933560477002,0.46,0.17969335604770015,83.19136854060191,LOST,78003.1151561075,-83.19136854060191
2026-04-27T05:25:10.141853+00:00,2026-04-27T05:30:00+00:00,78003.1151561075,UP,289.858147,0.7533783783783784,0.62,0.1333783783783784,87.74893314367,LOST,77853.83492563569,-87.74893314367
2026-04-27T05:25:40.258371+00:00,2026-04-27T05:30:00+00:00,78003.1151561075,UP,259.741629,0.5130434782608696,0.4,0.11304347826086958,47.10144927536233,LOST,77853.83492563569,-47.10144927536233
2026-04-27T05:30:10.273552+00:00,2026-04-27T05:35:00+00:00,77853.83492563569,UP,289.726448,0.5546012269938649,0.45000000000000007,0.10460122699386487,47.5460122699386,SOLD_LOCK_PROFIT,77870.79,55.99863667348323
2026-04-27T05:30:40.389904+00:00,2026-04-27T05:35:00+00:00,77853.83492563569,DOWN,259.610096,0.8076923076923077,0.7249492152254876,0.0827430924668201,78.29670329670333,LOST,77880.49093710088,-78.29670329670333
2026-04-27T05:35:16.428999+00:00,2026-04-27T05:40:00+00:00,77880.49093710088,DOWN,283.571001,0.8486842105263158,0.75,0.09868421052631582,98.68421052631582,SOLD_LOCK_PROFIT,77728.1,30.263157894736864
